0.00826406478882|  1.83619971e+01|  1.00000000e+00|  1.00000000e+00|  9.53857443e+00|  -3.97000890e-01| -3.45636390e-01|  1.39024000e-01| -3.28900000e-03|  -9.87880000e-02| -1.00000000e+00| -3.11000000e-04|  3.30000000e-05|  -7.25000000e-04|  1.46134000e-01|  1.74321000e-01| -8.97300000e-02|  -9.97598000e-01|  1.30590000e-02|  1.29300000e-03| -6.80210000e-02|  -1.93345616e-01| -1.27747169e-01|
0.0158350467682|  1.97677426e+01|  1.00000000e+00|  1.00000000e+00|  9.81874443e+00|  -3.97000890e-01| -3.45636390e-01|  1.39023000e-01| -3.29200000e-03|  -9.87880000e-02| -1.00000000e+00| -3.13000000e-04|  3.90000000e-05|  -7.35000000e-04|  1.46218000e-01|  1.74304000e-01| -8.96850000e-02|  -9.97574000e-01|  1.31880000e-02|  1.38300000e-03| -6.83460000e-02|  -1.93345616e-01| -1.29486967e-01|
0.0260920524597|  1.94147036e+01|  1.00000000e+00|  1.00000000e+00|  9.91213443e+00|  -3.97000890e-01| -3.45636390e-01|  1.39024000e-01| -3.29100000e-03|  -9.87890000e-02| -1.00000000e+00| -3.13000000e-04|  3.90000000e-05|  -7.19000000e-04|  1.46305000e-01|  1.74275000e-01| -8.96400000e-02|  -9.97539000e-01|  1.34490000e-02|  1.34700000e-03| -6.87960000e-02|  -1.93345616e-01| -1.31508904e-01|
0.0344481468201|  4.00000000e+01|  1.00000000e+00|  1.00000000e+00|  1.00055244e+01|  -3.97000890e-01| -3.45636390e-01|  1.39021000e-01| -3.29800000e-03|  -9.87910000e-02| -1.00000000e+00| -3.00000000e-04|  3.30000000e-05|  -7.73000000e-04|  1.46397000e-01|  1.74251000e-01| -8.95950000e-02|  -9.97517000e-01|  1.37000000e-02|  1.40100000e-03| -6.90730000e-02|  -1.93345616e-01| -1.31508904e-01|
0.0427191257477|  4.00000000e+01|  1.00000000e+00|  1.00000000e+00|  1.02856944e+01|  -3.97000890e-01| -3.45636390e-01|  1.39023000e-01| -3.29100000e-03|  -9.87880000e-02| -1.00000000e+00| -3.16000000e-04|  3.50000000e-05|  -7.27000000e-04|  1.46490000e-01|  1.74225000e-01| -8.95460000e-02|  -9.97490000e-01|  1.39940000e-02|  1.46300000e-03| -6.93960000e-02|  -1.93345616e-01| -1.33664915e-01|
0.0534250736237|  1.97459808e+01|  1.00000000e+00|  1.00000000e+00|  1.02856944e+01|  -3.97000890e-01| -3.45636390e-01|  1.39024000e-01| -3.29200000e-03|  -9.87880000e-02| -1.00000000e+00| -3.13000000e-04|  3.50000000e-05|  -7.19000000e-04|  1.46587000e-01|  1.74203000e-01| -8.94940000e-02|  -9.97461000e-01|  1.42700000e-02|  1.53500000e-03| -6.97540000e-02|  -1.93345616e-01| -1.33664915e-01|
0.0675489902496|  1.99411366e+01|  1.00000000e+00|  1.00000000e+00|  1.09394244e+01|  -3.97000890e-01| -3.45636390e-01|  1.39023000e-01| -3.29000000e-03|  -9.87890000e-02| -1.00000000e+00| -3.17000000e-04|  3.40000000e-05|  -7.25000000e-04|  1.46783000e-01|  1.74161000e-01| -8.93950000e-02|  -9.97402000e-01|  1.47800000e-02|  1.66100000e-03| -7.04830000e-02|  -1.93345616e-01| -1.34811976e-01|
0.08069896698|  2.00465755e+01|  1.00000000e+00|  1.00000000e+00|  1.10328144e+01|  -3.97000890e-01| -3.45636390e-01|  1.39022000e-01| -3.29200000e-03|  -9.87890000e-02| -1.00000000e+00| -3.14000000e-04|  3.10000000e-05|  -7.44000000e-04|  1.46882000e-01|  1.74139000e-01| -8.93520000e-02|  -9.97375000e-01|  1.49760000e-02|  1.74800000e-03| -7.08260000e-02|  -1.93345616e-01| -1.37114124e-01|
0.0904190540314|  2.00465755e+01|  1.00000000e+00|  1.00000000e+00|  1.13129844e+01|  -3.97000890e-01| -3.45636390e-01|  1.39024000e-01| -3.29300000e-03|  -9.87850000e-02| -1.00000000e+00| -3.02000000e-04|  3.10000000e-05|  -7.26000000e-04|  1.46983000e-01|  1.74114000e-01| -8.93070000e-02|  -9.97344000e-01|  1.52330000e-02|  1.77400000e-03| -7.12030000e-02|  -1.93345616e-01| -1.38217060e-01|
0.0986590385437|  2.02575832e+01|  1.00000000e+00|  1.00000000e+00|  1.14997644e+01|  -3.97000890e-01| -3.45636390e-01|  1.39022000e-01| -3.29300000e-03|  -9.87870000e-02| -1.00000000e+00| -3.12000000e-04|  3.20000000e-05|  -7.29000000e-04|  1.47092000e-01|  1.74093000e-01| -8.92610000e-02|  -9.97325000e-01|  1.54000000e-02|  1.87300000e-03| -7.14360000e-02|  -1.93345616e-01| -1.40532171e-01|
