0.0265228748322|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  8.21551830e-01|   8.31077610e-01|  6.77357670e-01|  1.18731000e-01|  2.75200000e-03|  -8.03470000e-02|  9.99999000e-01|  1.22600000e-03|  2.97000000e-04|  -3.14000000e-04|  1.21690000e-01|  1.81368000e-01| -6.94130000e-02|  -9.99227000e-01|  3.79070000e-02|  1.00060000e-02| -2.90800000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.0528419017792|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  9.14941830e-01|   5.50907610e-01|  6.77357670e-01|  1.18729000e-01|  2.75000000e-03|  -8.03480000e-02|  9.99999000e-01|  1.19100000e-03|  3.02000000e-04|  -3.02000000e-04|  1.21692000e-01|  1.81366000e-01| -6.94100000e-02|  -9.99227000e-01|  3.79060000e-02|  9.99600000e-03| -2.91600000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.0761089324951|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  9.14941830e-01|   7.37687610e-01|  6.77357670e-01|  1.18733000e-01|  2.75300000e-03|  -8.03460000e-02|  9.99999000e-01|  1.22700000e-03|  2.97000000e-04|  -3.28000000e-04|  1.21694000e-01|  1.81369000e-01| -6.94110000e-02|  -9.99227000e-01|  3.78970000e-02|  1.00060000e-02| -2.91800000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.102124929428|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  1.00833183e+00|   6.44297610e-01|  5.83967670e-01|  1.18732000e-01|  2.75100000e-03|  -8.03460000e-02|  9.99999000e-01|  1.23500000e-03|  3.08000000e-04|  -3.13000000e-04|  1.21696000e-01|  1.81368000e-01| -6.94100000e-02|  -9.99227000e-01|  3.78940000e-02|  1.00030000e-02| -2.93000000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.121002912521|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  1.00833183e+00|   5.50907610e-01|  7.70747670e-01|  1.18730000e-01|  2.75200000e-03|  -8.03490000e-02|  9.99999000e-01|  1.22400000e-03|  2.92000000e-04|  -3.04000000e-04|  1.21696000e-01|  1.81369000e-01| -6.94110000e-02|  -9.99227000e-01|  3.79060000e-02|  1.00030000e-02| -2.91700000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.138638019562|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  9.14941830e-01|   5.50907610e-01|  6.77357670e-01|  1.18736000e-01|  2.75500000e-03|  -8.03470000e-02|  9.99999000e-01|  1.19900000e-03|  2.98000000e-04|  -3.07000000e-04|  1.21695000e-01|  1.81368000e-01| -6.94110000e-02|  -9.99227000e-01|  3.79070000e-02|  9.99800000e-03| -2.93200000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.164933919907|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  9.14941830e-01|   6.44297610e-01|  7.70747670e-01|  1.18732000e-01|  2.75400000e-03|  -8.03440000e-02|  9.99999000e-01|  1.21600000e-03|  3.09000000e-04|  -3.06000000e-04|  1.21695000e-01|  1.81366000e-01| -6.94100000e-02|  -9.99227000e-01|  3.79080000e-02|  1.00020000e-02| -2.93400000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.186815023422|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  9.14941830e-01|   6.44297610e-01|  6.77357670e-01|  1.18731000e-01|  2.75200000e-03|  -8.03450000e-02|  9.99999000e-01|  1.20300000e-03|  2.91000000e-04|  -3.27000000e-04|  1.21696000e-01|  1.81366000e-01| -6.94090000e-02|  -9.99227000e-01|  3.79090000e-02|  1.00040000e-02| -2.91800000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.205644845963|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  9.14941830e-01|   5.50907610e-01|  6.77357670e-01|  1.18733000e-01|  2.75100000e-03|  -8.03450000e-02|  9.99999000e-01|  1.21100000e-03|  3.24000000e-04|  -3.22000000e-04|  1.21696000e-01|  1.81366000e-01| -6.94100000e-02|  -9.99227000e-01|  3.78950000e-02|  1.00020000e-02| -2.93500000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
0.223816871643|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  8.21551830e-01|   5.50907610e-01|  6.77357670e-01|  1.18730000e-01|  2.75000000e-03|  -8.03490000e-02|  9.99999000e-01|  1.21900000e-03|  3.06000000e-04|  -2.86000000e-04|  1.21698000e-01|  1.81366000e-01| -6.94130000e-02|  -9.99227000e-01|  3.79160000e-02|  1.00030000e-02| -2.94600000e-03|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|   0.00000000e+00|  0.00000000e+00|  0.00000000e+00|
