0.03212, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 1.09518453e+00, 2.02992504e+00, 1.31455764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.22800000e-03,-2.09570000e-01, 5.58489000e-01, 2.67800000e-03,  2.57000000e-03,-3.37000000e-04, 9.99993000e-01, 2.92100000e-03, -2.08512000e-01, 3.99975000e-01,-6.54300000e-03, 4.40990000e-02, -2.40500000e-03, 9.99003000e-01,-1.21430000e-02,-2.07534000e-01,  2.56851000e-01, 3.13600000e-03,-8.42800000e-02,-2.70700000e-03, -9.96433000e-01
0.048527, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 1.18857453e+00, 1.93653504e+00, 1.22116764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.11400000e-03,-2.09551000e-01, 5.58528000e-01,-7.50000000e-04, -5.69000000e-04,-6.83000000e-04, 9.99999000e-01, 2.92300000e-03, -2.08511000e-01, 3.99975000e-01,-6.54900000e-03, 4.40850000e-02, -2.40700000e-03, 9.99003000e-01,-1.21380000e-02,-2.07534000e-01,  2.56852000e-01, 3.14400000e-03,-8.42750000e-02,-2.71600000e-03, -9.96434000e-01
0.065045, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 1.18857453e+00, 1.93653504e+00, 1.22116764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.24200000e-03,-2.09592000e-01, 5.58486000e-01, 3.68800000e-03,  3.54100000e-03,-2.57000000e-04, 9.99987000e-01, 2.92200000e-03, -2.08512000e-01, 3.99976000e-01,-6.54900000e-03, 4.40810000e-02, -2.40100000e-03, 9.99004000e-01,-1.21370000e-02,-2.07534000e-01,  2.56852000e-01, 3.14900000e-03,-8.42790000e-02,-2.72800000e-03, -9.96434000e-01
0.126823, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 1.56213453e+00, 2.31009504e+00, 1.31455764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.24300000e-03,-2.09592000e-01, 5.58485000e-01, 3.70700000e-03,  3.56100000e-03,-2.52000000e-04, 9.99987000e-01, 2.92000000e-03, -2.08513000e-01, 3.99976000e-01,-6.55600000e-03, 4.40680000e-02, -2.39600000e-03, 9.99004000e-01,-1.21430000e-02,-2.07534000e-01,  2.56850000e-01, 3.14200000e-03,-8.42600000e-02,-2.70700000e-03, -9.96435000e-01
0.148213, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 1.74891453e+00, 2.40348504e+00, 1.22116764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  8.55500000e-03,-2.09845000e-01, 5.58634000e-01, 7.20327000e-01,  6.93431000e-01, 1.37330000e-02, 9.68100000e-03, 2.90600000e-03, -2.08523000e-01, 3.99971000e-01,-6.55100000e-03, 4.40580000e-02, -2.40400000e-03, 9.99005000e-01,-1.21380000e-02,-2.07540000e-01,  2.56839000e-01, 3.10900000e-03,-8.40270000e-02,-2.76400000e-03, -9.96455000e-01
0.175085, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 2.12247453e+00, 2.87043504e+00, 1.31455764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.24400000e-03,-2.09594000e-01, 5.58483000e-01, 3.68300000e-03,  3.53600000e-03,-2.65000000e-04, 9.99987000e-01, 2.90800000e-03, -2.08524000e-01, 3.99975000e-01,-6.56600000e-03, 4.40430000e-02, -2.37200000e-03, 9.99005000e-01,-1.21240000e-02,-2.07537000e-01,  2.56831000e-01, 3.11200000e-03,-8.38900000e-02,-2.81200000e-03, -9.96466000e-01
0.222339, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 2.12247453e+00, 2.87043504e+00, 1.31455764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.11400000e-03,-2.09555000e-01, 5.58524000e-01,-7.68000000e-04, -5.83000000e-04,-6.88000000e-04, 9.99999000e-01, 2.88900000e-03, -2.08528000e-01, 3.99972000e-01,-6.57700000e-03, 4.40020000e-02, -2.36900000e-03, 9.99007000e-01,-1.20910000e-02,-2.07537000e-01,  2.56813000e-01, 3.10400000e-03,-8.36570000e-02,-2.84100000e-03, -9.96486000e-01
0.259382, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 3.61671453e+00, 4.27128504e+00, 1.22116764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.24400000e-03,-2.09598000e-01, 5.58481000e-01, 3.61200000e-03,  3.47400000e-03,-2.63000000e-04, 9.99987000e-01, 2.76900000e-03, -2.08558000e-01, 3.99926000e-01,-6.25700000e-03, 4.37560000e-02, -2.83500000e-03, 9.99019000e-01,-1.19670000e-02,-2.07550000e-01,  2.56758000e-01, 3.06700000e-03,-8.30850000e-02,-2.93800000e-03, -9.96533000e-01
0.306957, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 3.99027453e+00, 4.83162504e+00, 1.31455764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  9.11200000e-03,-2.09562000e-01, 5.58520000e-01,-7.85000000e-04, -5.98000000e-04,-6.84000000e-04, 9.99999000e-01, 2.77400000e-03, -2.08566000e-01, 3.99910000e-01,-6.23600000e-03, 4.35770000e-02, -2.87200000e-03, 9.99026000e-01,-1.18560000e-02,-2.07538000e-01,  2.56704000e-01, 3.02600000e-03,-8.27370000e-02,-3.05200000e-03, -9.96562000e-01
0.333746, 1.00000000e+01, 1.00000000e+01, 1.00000000e+00, 8.95610100e-01,  1.56988590e+00, 2.38985010e+00, 1.00000000e+01, 1.00000000e+01,  1.00000000e+00, 3.99027453e+00, 4.83162504e+00, 1.31455764e+00,  0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00,  8.55000000e-03,-2.09852000e-01, 5.58626000e-01, 7.20317000e-01,  6.93441000e-01, 1.37340000e-02, 9.72100000e-03, 2.77400000e-03, -2.08565000e-01, 3.99879000e-01,-6.21400000e-03, 4.33450000e-02, -2.86200000e-03, 9.99037000e-01,-1.17420000e-02,-2.07511000e-01,  2.56631000e-01, 2.95000000e-03,-8.24130000e-02,-3.26300000e-03, -9.96589000e-01
