0.0222239494324|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.05540760e-01|   6.46072020e-01|  6.48593550e-01|  1.19297000e-01|  3.08200000e-03|  -1.19447000e-01|  5.29000000e-04| -9.99783000e-01|  1.44000000e-03|  -2.07730000e-02|  1.23045000e-01|  1.80802000e-01| -1.05519000e-01|  -9.99742000e-01|  1.84950000e-02|  1.23680000e-02| -4.57000000e-03|  -1.63420031e-01| -1.61961894e-01| -1.32736526e+01|  7.59924914e-02|   7.65252617e-02| -4.33497180e-04| -9.92731344e-05|  2.95111440e-01|
0.0459470748901|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.05540760e-01|   5.52682020e-01|  6.48593550e-01|  1.19299000e-01|  3.08200000e-03|  -1.19447000e-01|  5.10000000e-04| -9.99783000e-01|  1.42900000e-03|  -2.07760000e-02|  1.23042000e-01|  1.80802000e-01| -1.05519000e-01|  -9.99742000e-01|  1.84950000e-02|  1.23650000e-02| -4.57900000e-03|  -1.63921887e-01| -1.61961894e-01| -1.33644173e+01|  7.56113276e-02|   7.64133622e-02| -5.82696556e-04| -2.19338002e-04|  4.02191616e-01|
0.0664758682251|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.05540760e-01|   5.52682020e-01|  6.48593550e-01|  1.19297000e-01|  3.08500000e-03|  -1.19445000e-01|  5.47000000e-04| -9.99783000e-01|  1.44800000e-03|  -2.07570000e-02|  1.23045000e-01|  1.80803000e-01| -1.05521000e-01|  -9.99742000e-01|  1.84960000e-02|  1.23680000e-02| -4.57700000e-03|  -1.65177751e-01| -1.61920524e-01| -1.23579535e+01|  7.03695078e-02|   7.19197777e-02| -9.68356482e-04| -5.81913434e-04|  8.64996788e-01|
0.0890350341797|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.98930760e-01|   5.52682020e-01|  6.48593550e-01|  1.19296000e-01|  3.08600000e-03|  -1.19447000e-01|  5.28000000e-04| -9.99783000e-01|  1.44500000e-03|  -2.07530000e-02|  1.23045000e-01|  1.80802000e-01| -1.05520000e-01|  -9.99742000e-01|  1.84840000e-02|  1.23720000e-02| -4.59000000e-03|  -1.65787323e-01| -1.61957633e-01| -1.30388168e+01|  7.40442696e-02|   7.59958309e-02| -1.13855212e-03| -8.13009225e-04|  1.28873395e+00|
0.11230301857|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  7.92320760e-01|   5.52682020e-01|  6.48593550e-01|  1.19296000e-01|  3.08300000e-03|  -1.19447000e-01|  5.20000000e-04| -9.99784000e-01|  1.41700000e-03|  -2.07420000e-02|  1.23048000e-01|  1.80801000e-01| -1.05521000e-01|  -9.99742000e-01|  1.84910000e-02|  1.23710000e-02| -4.58200000e-03|  -1.66494642e-01| -1.61953745e-01| -1.28540132e+01|  7.30628424e-02|   7.55056460e-02| -1.35000353e-03| -1.09280011e-03|  1.64586921e+00|
0.132035970688|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.98930760e-01|   5.52682020e-01|  5.55203550e-01|  1.19295000e-01|  3.08500000e-03|  -1.19447000e-01|  5.33000000e-04| -9.99783000e-01|  1.43400000e-03|  -2.07630000e-02|  1.23043000e-01|  1.80803000e-01| -1.05521000e-01|  -9.99742000e-01|  1.84770000e-02|  1.23610000e-02| -4.57700000e-03|  -1.67398652e-01| -1.61942116e-01| -1.27469451e+01|  7.24658656e-02|   7.56280772e-02| -1.62220092e-03| -1.54001062e-03|  2.19985118e+00|
0.154373884201|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  7.92320760e-01|   3.65902020e-01|  6.48593550e-01|  1.19296000e-01|  3.08100000e-03|  -1.19449000e-01|  5.24000000e-04| -9.99783000e-01|  1.45200000e-03|  -2.07630000e-02|  1.23050000e-01|  1.80805000e-01| -1.05520000e-01|  -9.99743000e-01|  1.84530000e-02|  1.23810000e-02| -4.59900000e-03|  -1.67572657e-01| -1.61986503e-01| -1.31693460e+01|  7.40832842e-02|   7.73790966e-02| -1.66076832e-03| -1.63504406e-03|  2.60020347e+00|
0.174388885498|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.98930760e-01|   4.59292020e-01|  6.48593550e-01|  1.19297000e-01|  3.08500000e-03|  -1.19448000e-01|  5.20000000e-04| -9.99783000e-01|  1.42500000e-03|  -2.07700000e-02|  1.23049000e-01|  1.80804000e-01| -1.05523000e-01|  -9.99742000e-01|  1.84780000e-02|  1.23660000e-02| -4.59000000e-03|  -1.69000652e-01| -1.61942042e-01| -1.23475734e+01|  7.06973525e-02|   7.52729644e-02| -2.09851546e-03| -2.47709647e-03|  3.60179229e+00|
0.195888996124|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.05540760e-01|   4.59292020e-01|  6.48593550e-01|  1.19300000e-01|  3.08400000e-03|  -1.19447000e-01|  5.27000000e-04| -9.99783000e-01|  1.41800000e-03|  -2.07680000e-02|  1.23051000e-01|  1.80803000e-01| -1.05524000e-01|  -9.99743000e-01|  1.84720000e-02|  1.23600000e-02| -4.59800000e-03|  -1.69473737e-01| -1.61917543e-01| -1.13997603e+01|  6.53966045e-02|   7.04472458e-02| -2.24643799e-03| -2.80420335e-03|  3.90040564e+00|
0.216717004776|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.98930760e-01|   5.52682020e-01|  6.48593550e-01|  1.19296000e-01|  3.08200000e-03|  -1.19448000e-01|  5.04000000e-04| -9.99783000e-01|  1.42500000e-03|  -2.07640000e-02|  1.23049000e-01|  1.80804000e-01| -1.05524000e-01|  -9.99742000e-01|  1.84730000e-02|  1.23780000e-02| -4.59200000e-03|  -1.70647509e-01| -1.61931435e-01| -1.20001501e+01|  6.86446391e-02|   7.49008473e-02| -2.59128426e-03| -3.66492398e-03|  5.09830211e+00|
0.235069036484|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  7.92320760e-01|   5.52682020e-01|  6.48593550e-01|  1.19300000e-01|  3.08600000e-03|  -1.19446000e-01|  5.37000000e-04| -9.99784000e-01|  1.43300000e-03|  -2.07520000e-02|  1.23051000e-01|  1.80805000e-01| -1.05524000e-01|  -9.99742000e-01|  1.84720000e-02|  1.23630000e-02| -4.59900000e-03|  -1.70946099e-01| -1.61906748e-01| -1.17195278e+01|  6.69402812e-02|   7.35576789e-02| -2.68737607e-03| -3.93002156e-03|  5.79457060e+00|
0.254930973053|  1.00000000e+00|  1.00000000e+00|  1.00000000e+00|  6.98930760e-01|   5.52682020e-01|  6.48593550e-01|  1.19295000e-01|  3.08500000e-03|  -1.19447000e-01|  5.40000000e-04| -9.99783000e-01|  1.43400000e-03|  -2.07630000e-02|  1.23054000e-01|  1.80808000e-01| -1.05523000e-01|  -9.99743000e-01|  1.84510000e-02|  1.23810000e-02| -4.61000000e-03|  -1.71657954e-01| -1.61947998e-01| -1.17738787e+01|  6.72666549e-02|   7.46871793e-02| -2.88682010e-03| -4.53370427e-03|  6.63196230e+00|
