0.0036609172821|0.       |0.       |0.       |2.0160282|2.103051 |1.9290054|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.0187740325928|0.       |0.       |0.       |1.9725168|2.103051 |1.9290054|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.0350558757782|0.       |0.       |0.       |1.9725168|2.103051 |1.9290054|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.0499620437622|0.       |0.       |0.       |1.9290054|2.0595396|1.885494 |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.0650539398193|0.       |0.       |0.       |1.9725168|2.0595396|1.885494 |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.0799400806427|0.       |0.       |0.       |1.9290054|2.0595396|1.9290054|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.0932350158691|0.       |0.       |0.       |1.9725168|2.0595396|1.7984712|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.105941057205|0.       |0.       |0.       |1.885494 |2.0160282|1.885494 |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.11870098114|0.       |0.       |0.       |1.9290054|2.0595396|1.885494 |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.131455898285|0.       |0.       |0.       |1.9290054|2.0160282|1.8419826|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.144623041153|0.       |0.       |0.       |1.885494 |2.0595396|1.8419826|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.157455921173|0.       |0.       |0.       |1.885494 |1.9725168|1.8419826|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.170212984085|0.       |0.       |0.       |1.885494 |2.0160282|1.8419826|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
0.183048009872|0.       |0.       |0.       |1.885494 |2.0160282|1.8419826|0.       | 0.       |0.       |0.       |0.       |0.       |0.       |0.       | 0.       |0.       |0.       |0.       |0.       |0.       |
