0.00549602508545|  2.64140264e+00|  1.00000000e+00|  1.00000000e+00|  2.12826471e+00|   8.41443900e-01|  9.20358450e-01|  1.38163000e-01|  1.96060000e-02|  -9.80220000e-02| -9.99998000e-01| -6.05000000e-04|  1.67700000e-03|   1.36400000e-03|  1.40138000e-01|  1.94421000e-01| -8.89080000e-02|  -5.17351000e-01| -5.14810000e-02| -8.51968000e-01| -6.20350000e-02|
0.0269320011139|  2.64144523e+00|  1.00000000e+00|  1.00000000e+00|  2.03487471e+00|   7.48053900e-01|  8.26968450e-01|  1.38162000e-01|  1.96060000e-02|  -9.80230000e-02| -9.99998000e-01| -6.06000000e-04|  1.68200000e-03|   1.36000000e-03|  1.40155000e-01|  1.94418000e-01| -8.88990000e-02|  -5.17362000e-01| -5.14910000e-02| -8.51954000e-01| -6.21290000e-02|
0.0466840267181|  2.64228775e+00|  1.00000000e+00|  1.00000000e+00|  2.03487471e+00|   8.41443900e-01|  7.33578450e-01|  1.38163000e-01|  1.96040000e-02|  -9.80230000e-02| -9.99997000e-01| -6.05000000e-04|  1.67400000e-03|   1.35200000e-03|  1.40172000e-01|  1.94417000e-01| -8.88910000e-02|  -5.17372000e-01| -5.15360000e-02| -8.51941000e-01| -6.21930000e-02|
0.0651721954346|  2.64356286e+00|  1.00000000e+00|  1.00000000e+00|  2.22165471e+00|   7.48053900e-01|  9.20358450e-01|  1.38158000e-01|  1.96040000e-02|  -9.80240000e-02| -9.99998000e-01| -5.94000000e-04|  1.65800000e-03|   1.36800000e-03|  1.40218000e-01|  1.94412000e-01| -8.88680000e-02|  -5.17403000e-01| -5.16010000e-02| -8.51900000e-01| -6.24240000e-02|
0.0925140380859|  2.64571609e+00|  1.00000000e+00|  1.00000000e+00|  2.12826471e+00|   6.54663900e-01|  8.26968450e-01|  1.38163000e-01|  1.96060000e-02|  -9.80230000e-02| -9.99998000e-01| -5.99000000e-04|  1.68200000e-03|   1.35700000e-03|  1.40253000e-01|  1.94412000e-01| -8.88540000e-02|  -5.17411000e-01| -5.16550000e-02| -8.51881000e-01| -6.25910000e-02|
0.119639158249|  2.64994898e+00|  1.00000000e+00|  1.00000000e+00|  2.22165471e+00|   9.34833900e-01|  8.26968450e-01|  1.38166000e-01|  1.96070000e-02|  -9.80210000e-02| -9.99998000e-01| -6.16000000e-04|  1.67800000e-03|   1.35700000e-03|  1.40316000e-01|  1.94407000e-01| -8.88300000e-02|  -5.17470000e-01| -5.17570000e-02| -8.51815000e-01| -6.29020000e-02|
0.146619081497|  2.65391224e+00|  1.00000000e+00|  1.00000000e+00|  2.12826471e+00|   8.41443900e-01|  8.26968450e-01|  1.38165000e-01|  1.96040000e-02|  -9.80210000e-02| -9.99997000e-01| -6.01000000e-04|  1.68200000e-03|   1.39100000e-03|  1.40363000e-01|  1.94402000e-01| -8.88110000e-02|  -5.17498000e-01| -5.18250000e-02| -8.51778000e-01| -6.31260000e-02|
0.160159111023|  2.65702655e+00|  1.00000000e+00|  1.00000000e+00|  2.22165471e+00|   8.41443900e-01|  8.26968450e-01|  1.38166000e-01|  1.96050000e-02|  -9.80210000e-02| -9.99997000e-01| -6.13000000e-04|  1.68300000e-03|   1.38000000e-03|  1.40387000e-01|  1.94401000e-01| -8.87990000e-02|  -5.17488000e-01| -5.19000000e-02| -8.51771000e-01| -6.32410000e-02|
0.173918008804|  2.66192192e+00|  1.00000000e+00|  1.00000000e+00|  2.12826471e+00|   8.41443900e-01|  9.20358450e-01|  1.38163000e-01|  1.96110000e-02|  -9.80220000e-02| -9.99997000e-01| -6.13000000e-04|  1.67600000e-03|   1.37700000e-03|  1.40424000e-01|  1.94399000e-01| -8.87840000e-02|  -5.17534000e-01| -5.19710000e-02| -8.51726000e-01| -6.34070000e-02|
0.192605018616|  2.66838893e+00|  1.00000000e+00|  1.00000000e+00|  2.12826471e+00|   7.48053900e-01|  8.26968450e-01|  1.38166000e-01|  1.96090000e-02|  -9.80190000e-02| -9.99997000e-01| -6.18000000e-04|  1.68800000e-03|   1.34900000e-03|  1.40437000e-01|  1.94400000e-01| -8.87820000e-02|  -5.17513000e-01| -5.20060000e-02| -8.51731000e-01| -6.34820000e-02|
