0.057954, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 7.71401400e-01,  1.65487080e+00, 2.29179060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 7.92881100e-01, 1.54093500e+00, 1.08612570e+00,  1.22843859e+00, 1.19417768e+00, 1.59764821e+00, 1.65534354e+00,  9.29400000e-03,-2.09588000e-01, 5.58452000e-01,-5.26800000e-03, -4.95800000e-03, 9.60000000e-05,-9.99974000e-01,-2.41800000e-03, -2.09294000e-01, 4.40192000e-01, 1.22650000e-02,-1.10921000e-01,  1.10300000e-03,-9.93753000e-01,-3.16620000e-02,-2.09458000e-01,  3.09524000e-01, 5.97500000e-03,-1.37786000e-01,-3.09900000e-03, -9.90439000e-01
0.119522, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 7.71401400e-01,  1.65487080e+00, 2.29179060e+00, 1.00000000e+00, 1.00000000e+00,  1.00000000e+00, 6.99491100e-01, 1.63432500e+00, 1.08612570e+00,  1.22843859e+00, 1.19417768e+00, 1.59764821e+00, 1.65534354e+00,  9.29600000e-03,-2.09589000e-01, 5.58452000e-01,-5.39600000e-03, -5.07500000e-03, 8.50000000e-05,-9.99973000e-01,-2.42300000e-03, -2.09237000e-01, 4.40078000e-01, 1.20740000e-02,-1.11331000e-01,  1.17200000e-03,-9.93709000e-01,-3.15790000e-02,-2.09453000e-01,  3.09401000e-01, 6.54400000e-03,-1.36711000e-01,-3.19600000e-03, -9.90584000e-01
0.157049, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 1.79869140e+00,  1.56148080e+00, 2.29179060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 6.99491100e-01, 1.54093500e+00, 1.08612570e+00,  1.22767791e+00, 1.19924527e+00, 1.59918773e+00, 1.64968521e+00,  8.55400000e-03,-2.09842000e-01, 5.58632000e-01,-7.20298000e-01, -6.93465000e-01,-1.37880000e-02,-9.34700000e-03,-2.41800000e-03, -2.09248000e-01, 4.40000000e-01, 1.21810000e-02,-1.11420000e-01,  1.15900000e-03,-9.93698000e-01,-3.13850000e-02,-2.09533000e-01,  3.09260000e-01, 6.82500000e-03,-1.34875000e-01,-3.20100000e-03, -9.90834000e-01
0.168704, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 2.45242140e+00,  1.56148080e+00, 2.38518060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 6.99491100e-01, 1.54093500e+00, 1.08612570e+00,  1.22546932e+00, 1.20012486e+00, 1.60369541e+00, 1.64592796e+00,  9.23600000e-03,-2.09599000e-01, 5.58474000e-01,-4.01000000e-03, -3.82200000e-03, 1.96000000e-04,-9.99985000e-01,-2.45900000e-03, -2.09247000e-01, 4.39994000e-01, 1.21640000e-02,-1.11633000e-01,  1.14800000e-03,-9.93674000e-01,-3.12890000e-02,-2.09531000e-01,  3.09162000e-01, 6.83100000e-03,-1.33437000e-01,-3.25200000e-03, -9.91029000e-01
0.20068, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 2.45242140e+00,  1.56148080e+00, 2.38518060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 7.92881100e-01, 1.63432500e+00, 1.08612570e+00,  1.22546932e+00, 1.20012486e+00, 1.60369541e+00, 1.64592796e+00,  9.29500000e-03,-2.09589000e-01, 5.58451000e-01,-5.41400000e-03, -5.09300000e-03, 8.50000000e-05,-9.99972000e-01,-2.46200000e-03, -2.09234000e-01, 4.39984000e-01, 1.20540000e-02,-1.11779000e-01,  1.13600000e-03,-9.93659000e-01,-3.11040000e-02,-2.09539000e-01,  3.08975000e-01, 6.84300000e-03,-1.31108000e-01,-3.48900000e-03, -9.91338000e-01
0.218209, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 2.45242140e+00,  1.56148080e+00, 2.29179060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 7.92881100e-01, 1.63432500e+00, 1.08612570e+00,  1.23085944e+00, 1.19927737e+00, 1.60070711e+00, 1.65107011e+00,  9.23900000e-03,-2.09598000e-01, 5.58474000e-01,-4.00900000e-03, -3.82500000e-03, 1.99000000e-04,-9.99985000e-01,-2.48900000e-03, -2.09225000e-01, 4.39982000e-01, 1.20360000e-02,-1.11907000e-01,  1.14800000e-03,-9.93645000e-01,-3.09510000e-02,-2.09492000e-01,  3.08844000e-01, 6.75700000e-03,-1.29306000e-01,-3.44000000e-03, -9.91576000e-01
0.223456, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 2.45242140e+00,  1.56148080e+00, 2.29179060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 7.92881100e-01, 1.63432500e+00, 1.08612570e+00,  1.23085944e+00, 1.19927737e+00, 1.60070711e+00, 1.65107011e+00,  8.55100000e-03,-2.09841000e-01, 5.58632000e-01,-7.20298000e-01, -6.93465000e-01,-1.37900000e-02,-9.34000000e-03,-2.51600000e-03, -2.09218000e-01, 4.39981000e-01, 1.20220000e-02,-1.11990000e-01,  1.13300000e-03,-9.93636000e-01,-3.07200000e-02,-2.09461000e-01,  3.08681000e-01, 6.69700000e-03,-1.27225000e-01,-3.37500000e-03, -9.91846000e-01
0.239849, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 2.45242140e+00,  1.56148080e+00, 2.29179060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 7.92881100e-01, 1.63432500e+00, 1.08612570e+00,  1.23085944e+00, 1.19927737e+00, 1.60070711e+00, 1.65107011e+00,  9.23800000e-03,-2.09599000e-01, 5.58474000e-01,-4.00500000e-03, -3.81800000e-03, 1.91000000e-04,-9.99985000e-01,-2.51000000e-03, -2.09217000e-01, 4.39968000e-01, 1.20150000e-02,-1.11863000e-01,  1.10400000e-03,-9.93650000e-01,-3.04130000e-02,-2.09464000e-01,  3.08506000e-01, 6.69900000e-03,-1.24935000e-01,-3.36000000e-03, -9.92137000e-01
0.308478, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 4.13344140e+00,  1.65487080e+00, 2.19840060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 1.54000110e+00, 1.54093500e+00, 1.08612570e+00,  1.22468689e+00, 1.19625262e+00, 1.62266314e+00, 1.64795109e+00,  8.54800000e-03,-2.09842000e-01, 5.58632000e-01,-7.20298000e-01, -6.93464000e-01,-1.37880000e-02,-9.37300000e-03,-2.47300000e-03, -2.09217000e-01, 4.39928000e-01, 1.20600000e-02,-1.11330000e-01,  1.15100000e-03,-9.93710000e-01,-3.00630000e-02,-2.09458000e-01,  3.08319000e-01, 6.59000000e-03,-1.22710000e-01,-3.26000000e-03, -9.92415000e-01
0.325407, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 4.13344140e+00,  1.56148080e+00, 2.19840060e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 1.54000110e+00, 1.54093500e+00, 1.08612570e+00,  1.23024040e+00, 1.19685667e+00, 1.61377577e+00, 1.64722187e+00,  8.55000000e-03,-2.09850000e-01, 5.58620000e-01,-7.20289000e-01, -6.93477000e-01,-1.38200000e-02,-9.06900000e-03,-2.25700000e-03, -2.09258000e-01, 4.39377000e-01, 1.23200000e-02,-1.05966000e-01,  1.17200000e-03,-9.94293000e-01,-2.70190000e-02,-2.09480000e-01,  3.06871000e-01, 6.55100000e-03,-1.05907000e-01,-3.56700000e-03, -9.94348000e-01
