0.027046, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 8.42377800e-01,  1.54420365e+00, 2.41646625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 1.08182976e+00, 1.81867686e+00, 1.08547197e+00,  1.25493162e+00, 1.22143241e+00, 1.57501818e+00, 1.63592039e+00,  9.34200000e-03,-2.09553000e-01, 5.58517000e-01,-5.26300000e-03, -4.94600000e-03, 1.60000000e-05,-9.99974000e-01,-2.37600000e-03, -2.09078000e-01, 4.33286000e-01,-1.07250000e-02, 1.04913000e-01, -1.57600000e-03, 9.94422000e-01,-3.14850000e-02,-2.09816000e-01,  3.12566000e-01,-1.05830000e-02, 1.62104000e-01, 3.77600000e-03,  9.86710000e-01
0.055674, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 1.86966780e+00,  1.63759365e+00, 2.32307625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 1.08182976e+00, 1.81867686e+00, 1.17886197e+00,  1.25904680e+00, 1.21997236e+00, 1.56934805e+00, 1.63370498e+00,  9.14500000e-03,-2.09515000e-01, 5.58585000e-01, 7.96000000e-04,  6.52000000e-04, 5.72000000e-04,-9.99999000e-01,-2.36200000e-03, -2.09058000e-01, 4.33207000e-01,-1.07470000e-02, 1.04777000e-01, -1.57400000e-03, 9.94436000e-01,-3.14590000e-02,-2.09842000e-01,  3.12445000e-01,-1.08950000e-02, 1.62119000e-01, 3.82200000e-03,  9.86704000e-01
0.121147, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 1.40271780e+00,  1.54420365e+00, 2.32307625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 1.54877976e+00, 1.91206686e+00, 1.17886197e+00,  1.26304902e+00, 1.22391244e+00, 1.57565948e+00, 1.63710522e+00,  8.60800000e-03,-2.09790000e-01, 5.58707000e-01,-7.20253000e-01, -6.93505000e-01,-1.38090000e-02,-9.77600000e-03,-2.36500000e-03, -2.09063000e-01, 4.33180000e-01,-1.07500000e-02, 1.04729000e-01, -1.55700000e-03, 9.94442000e-01,-3.14530000e-02,-2.09850000e-01,  3.12394000e-01,-1.10380000e-02, 1.61743000e-01, 3.86400000e-03,  9.86764000e-01
0.165424, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 2.14983780e+00,  1.54420365e+00, 2.41646625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 2.20250976e+00, 1.81867686e+00, 1.08547197e+00,  1.25895178e+00, 1.23583865e+00, 1.58682247e+00, 1.63809708e+00,  8.60200000e-03,-2.09792000e-01, 5.58707000e-01,-7.20254000e-01, -6.93506000e-01,-1.38060000e-02,-9.67200000e-03,-2.39700000e-03, -2.09067000e-01, 4.32996000e-01,-1.08160000e-02, 1.03651000e-01, -1.59500000e-03, 9.94554000e-01,-3.08460000e-02,-2.09833000e-01,  3.11789000e-01,-1.08620000e-02, 1.55444000e-01, 3.74400000e-03,  9.87778000e-01
0.166518, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 3.08373780e+00,  1.54420365e+00, 2.32307625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 2.85623976e+00, 1.91206686e+00, 1.08547197e+00,  1.25251343e+00, 1.22737333e+00, 1.58526925e+00, 1.66221104e+00,  9.29400000e-03,-2.09538000e-01, 5.58529000e-01,-3.79700000e-03, -3.58400000e-03, 1.50000000e-04,-9.99986000e-01,-2.09600000e-03, -2.09118000e-01, 4.32595000e-01,-1.07930000e-02, 9.84380000e-02, -2.04700000e-03, 9.95083000e-01,-2.86660000e-02,-2.09745000e-01,  3.10363000e-01,-1.05280000e-02, 1.44256000e-01, 3.71100000e-03,  9.89477000e-01
0.208636, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 3.64407780e+00,  1.63759365e+00, 2.22968625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 3.79013976e+00, 1.91206686e+00, 9.92081970e-01,  1.25489106e+00, 1.23240433e+00, 1.60102996e+00, 1.63677682e+00,  9.32700000e-03,-2.09551000e-01, 5.58518000e-01,-5.13600000e-03, -4.82500000e-03, 3.00000000e-06,-9.99975000e-01,-1.98000000e-03, -2.09125000e-01, 4.32488000e-01,-1.05730000e-02, 9.70700000e-02, -2.12000000e-03, 9.95219000e-01,-2.79190000e-02,-2.09656000e-01,  3.10214000e-01,-1.08050000e-02, 1.43422000e-01, 3.41700000e-03,  9.89597000e-01
0.24114, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 3.64407780e+00,  1.54420365e+00, 2.22968625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 4.25708976e+00, 1.81867686e+00, 1.08547197e+00,  1.25513986e+00, 1.23843906e+00, 1.61501688e+00, 1.64160322e+00,  8.60400000e-03,-2.09794000e-01, 5.58708000e-01,-7.20252000e-01, -6.93508000e-01,-1.38060000e-02,-9.70100000e-03,-1.61300000e-03, -2.09137000e-01, 4.32126000e-01,-1.04940000e-02, 9.23480000e-02, -1.98600000e-03, 9.95669000e-01,-2.60600000e-02,-2.10058000e-01,  3.08842000e-01,-1.06230000e-02, 1.30146000e-01, 5.05800000e-03,  9.91425000e-01
0.274895, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 5.04492780e+00,  1.63759365e+00, 2.32307625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 4.72403976e+00, 1.91206686e+00, 1.08547197e+00,  1.25550110e+00, 1.24677551e+00, 1.62332951e+00, 1.63818308e+00,  9.14800000e-03,-2.09515000e-01, 5.58585000e-01, 7.86000000e-04,  6.47000000e-04, 5.72000000e-04,-9.99999000e-01,-8.54000000e-04, -2.09165000e-01, 4.31448000e-01,-1.03890000e-02, 8.33800000e-02, -2.10100000e-03, 9.96462000e-01,-2.18620000e-02,-2.09915000e-01,  3.07124000e-01,-9.95900000e-03, 1.13234000e-01, 5.50600000e-03,  9.93503000e-01
0.333178, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 4.76475780e+00,  1.63759365e+00, 2.13629625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 5.09759976e+00, 2.00545686e+00, 9.92081970e-01,  1.26542520e+00, 1.25150796e+00, 1.61958630e+00, 1.66064003e+00,  8.60800000e-03,-2.09788000e-01, 5.58707000e-01,-7.20251000e-01, -6.93509000e-01,-1.38170000e-02,-9.65200000e-03,-1.75000000e-04, -2.09184000e-01, 4.30879000e-01,-1.04510000e-02, 7.57170000e-02, -2.10800000e-03, 9.97072000e-01,-1.86390000e-02,-2.09568000e-01,  3.05708000e-01,-9.88800000e-03, 1.01627000e-01, 3.57100000e-03,  9.94767000e-01
0.376297, 1.00000000e+01, 1.00000000e+00, 1.00000000e+00, 4.85814780e+00,  1.54420365e+00, 2.22968625e+00, 1.00000000e+01, 1.00000000e+00,  1.00000000e+00, 5.56454976e+00, 1.91206686e+00, 9.92081970e-01,  1.27540747e+00, 1.25407517e+00, 1.62655860e+00, 1.64872590e+00,  8.61000000e-03,-2.09792000e-01, 5.58709000e-01,-7.20256000e-01, -6.93501000e-01,-1.38090000e-02,-9.83100000e-03, 9.24000000e-04, -2.09043000e-01, 4.29643000e-01,-1.05550000e-02, 6.17150000e-02, -3.14800000e-03, 9.98033000e-01,-1.31050000e-02,-2.09575000e-01,  3.03516000e-01,-9.07600000e-03, 7.53380000e-02, 2.93500000e-03,  9.97112000e-01
