Time Input_psi Output_deg
736 11.2740204178102 -23.7493580392204
737 11.243232945166 -23.7364631990419
738 11.2213532563828 -23.7006478448077
739 11.1623202555609 -23.6836823545509
740 11.1224137121453 -23.6562481113489
741 11.0877743836097 -23.6361871316069
742 11.0414527672318 -23.6027005401652
743 10.9954295087241 -23.5683348628045
744 10.9563283171874 -23.5543055252528
745 10.9248575274061 -23.5246617338799
746 10.8742662102593 -23.4956318290071
747 10.8302463450655 -23.4666106874577
748 10.787286592713 -23.4404655297589
749 10.746349890011 -23.4086024408859
750 10.7137099805771 -23.3809303421569
751 10.6674931482688 -23.3542026748304
752 10.614904200715 -23.3218945770157
753 10.5784760746621 -23.2947220655
754 10.5538650616422 -23.2799110838165
755 10.5126377750612 -23.239170360301
756 10.4697724780249 -23.2186873009051
757 10.4530602624247 -23.2015461207115
758 10.3850470545115 -23.1688656573919
759 10.3485249624357 -23.1538877752926
760 10.3016477585469 -23.1081070648568
761 10.2633534921638 -23.0913564974216
762 10.2260619294946 -23.0667038156841
763 10.1699980063628 -23.0287743475052
764 10.1224167877732 -23.011506786082
765 10.0913509583438 -22.9646314626153
766 10.0414334863231 -22.9320400900695
767 10.0045112232622 -22.8954236086456
768 9.96148894815708 -22.8332214904135
769 9.91806663388357 -22.7968493052378
770 9.88304532625317 -22.7579019755428
771 9.84101939898847 -22.7280316675116
772 9.80327354526074 -22.6460699760466
773 9.76166640639908 -22.6151209992754
774 9.71483142971814 -22.5796802786897
775 9.67186943556251 -22.5235176624693
776 9.6292441797358 -22.498993387093
777 9.59521533323772 -22.4640649089849
778 9.56035283652281 -22.4231315098498
779 9.50802135627913 -22.3762725810587
780 9.4692564078866 -22.3397949065378
781 9.44397306853814 -22.3003492506448
782 9.39643250154576 -22.2606643427361
783 9.35537540163693 -22.2230834420536
784 9.31155991073189 -22.1808525314513
785 9.27719575257168 -22.1347449810787
786 9.24477304648124 -22.1132264509197
787 9.20355344453477 -22.0555424764875
788 9.16638857458348 -22.0329496714811
789 9.11254554118602 -21.9810962326222
790 9.06839817709016 -21.9599024381251
791 9.04473072162908 -21.9254017515857
792 9.00014278685903 -21.8831309844125
793 8.96416325185846 -21.8469656105554
794 8.91384964523004 -21.8105643994317
795 8.88915648201869 -21.7775061415861
796 8.85453441792221 -21.7434467656438
797 8.81319592087981 -21.7071363407844
798 8.77714458020447 -21.6690791954327
799 8.73771684143087 -21.6272815547394
800 8.71322691164259 -21.6012474857101
801 8.66848673732484 -21.5571945704511
802 8.62404589933922 -21.5239223917274
803 8.58776934893415 -21.480619425092
804 8.55460837301217 -21.4511808487205
805 8.51248033020301 -21.4038222301838
806 8.48834347603738 -21.3886601633377
807 8.44589192589376 -21.3424576444972
808 8.40994506694036 -21.3152199599285
809 8.38166607224014 -21.2815472053117
810 8.34806571484573 -21.2481332679244
811 8.32121272543639 -21.214830647097
812 8.30005168212917 -21.1870480718873
813 8.24955558129061 -21.1513285772428
814 8.2152164192938 -21.1187894946661
815 8.18478708614456 -21.0817590347653
816 8.14277589521766 -21.0451391957346
817 8.11098753259161 -21.0237167277723
818 8.08314293755966 -20.9955477933763
819 8.05243486559039 -20.9560510450719
820 8.01565323708921 -20.9026859639433
821 7.99550680581225 -20.8496162567694
822 7.96302013537609 -20.8068690895909
823 7.92783292018331 -20.722990165501
824 7.89721468498886 -20.6851479604127
825 7.87733600496722 -20.6377632272456
826 7.84782355206621 -20.6134518881421
827 7.81843501140684 -20.5500735067449
828 7.7867279969625 -20.5141088363412
829 7.75333801347776 -20.476758864542
830 7.74255754851767 -20.4355967291292
831 7.70157854559608 -20.3886385964231
832 7.68624294604135 -20.3299396515215
833 7.65561317107934 -20.2896522151576
834 7.62801034064195 -20.2468221792114
835 7.59995386273105 -20.2009973685902
836 7.58370493655826 -20.1671448090328
837 7.55774004001956 -20.1317672301195
838 7.53378180093518 -20.0817121985114
839 7.50452760083517 -20.0490926719106
840 7.47562156066815 -20.0103863317002
841 7.45501095582346 -19.9710861195727
842 7.44069247306803 -19.9400438223409
843 7.41891545315961 -19.8890160458395
844 7.400712069939 -19.8614894316838
845 7.37216898872269 -19.8320485440138
846 7.35091021781038 -19.7995502791673
847 7.32924722311691 -19.768750861478
848 7.3158866113136 -19.7407757033131
849 7.30072119600478 -19.7087866222386
850 7.28302694184243 -19.6812405134428
851 7.26235018763227 -19.6554762066508
852 7.23733056346815 -19.6059443763981
853 7.22401199401964 -19.5823461407742
854 7.20756934312418 -19.5414151050212
855 7.19684847686186 -19.5198650121567
856 7.1808942005292 -19.4800266446999
857 7.15751556623778 -19.4559762027434
858 7.14127612985761 -19.4251696022593
859 7.12617257389245 -19.3927670065073
860 7.11487471572329 -19.3629530926874
861 7.09942084502162 -19.3334987176178
862 7.08805046374437 -19.3028450705115
863 7.07220878838629 -19.2734339723523
864 7.05965430208185 -19.2493854587816
865 7.0532777075467 -19.22475678966
866 7.04335434243808 -19.1972846434579
867 7.03166882938458 -19.1835774222636
868 7.01905493311638 -19.1434717358917
869 7.00763785452997 -19.1198803842872
870 6.99691537721761 -19.0869639502265
871 6.9881818580125 -19.0539950410153
872 6.98250373639624 -19.0329259001282
873 6.97183514097819 -19.0055945707288
874 6.96348766075806 -18.9751928857593
875 6.96127007160816 -18.9612038613434
876 6.95667285130857 -18.9358816257197
877 6.94812067917213 -18.8977336302883
878 6.93909011825518 -18.8621926352019
879 6.93442954133367 -18.8330978635948
880 6.93125075543202 -18.8154038853962
881 6.92850491344293 -18.7913906201277
882 6.92534515175875 -18.7629110682424
883 6.92180251729307 -18.7300876077224
884 6.91919335045377 -18.70185297912
885 6.91747084719989 -18.6737282585614
886 6.91646649648874 -18.6589636075812
887 6.91561345264793 -18.6322029646332
888 6.91526723953295 -18.6052610888419
889 6.91574083554695 -18.5736488653035
890 6.91635432634096 -18.5468583002506
891 6.9171991332741 -18.5233398121816
892 6.9195734766557 -18.4832865087414
893 6.92133545668372 -18.4712986960162
894 6.92379003938894 -18.4314490388511
895 6.92814666669667 -18.3908397924958
896 6.93089138639347 -18.3519808136202
897 6.93639950449874 -18.3248010534308
898 6.94069209268699 -18.2830862728274
899 6.94589828419199 -18.2544668700171
900 6.9512639313092 -18.2180810360437
901 6.95951442703047 -18.188111889138
902 6.96726985595883 -18.1731028659743
903 6.9742850185196 -18.1651916980965
904 6.98093759926542 -18.1594108427155
905 6.98934648997703 -18.154878558513
906 6.99740919046227 -18.1515811173039
907 7.00240235634513 -18.1467498039021
908 7.01681794094969 -18.1435965373457
909 7.02617228533407 -18.1390179292276
910 7.03894154429165 -18.1334079542063
911 7.0479452575851 -18.1275033400818
912 7.06042847022058 -18.122027422953
913 7.07271473027045 -18.1162445986723
914 7.08552339554267 -18.1101655672683
915 7.10012367649697 -18.1023427101635
916 7.10794502197416 -18.098451970289
917 7.11824870056489 -18.0929203491654
918 7.13686638011942 -18.0808400559215
919 7.15072989711514 -18.0782650823227
920 7.16656055131743 -18.0672442584587
921 7.18057101862962 -18.0657281878623
922 7.19465872538422 -18.0513150956137
923 7.21092132079888 -18.0451570329408
924 7.22523361440842 -18.0378542362264
925 7.25445181989629 -18.0279568144852
926 7.27212743739497 -18.0208848716731
927 7.28558853777048 -18.0180527041572
928 7.30827485162173 -18.0156249126158
929 7.3210744133012 -18.0132476389954
930 7.34614307505927 -18.0117141321737
931 7.36044860405251 -18.0104108848429
932 7.38166061960651 -18.0105169829857
933 7.39402331516892 -18.0089863571678
934 7.42620854397009 -18.0082943018284
935 7.44010497672407 -18.0073858114004
936 7.46264321591064 -18.0082921540338
937 7.49262010113384 -18.0088589338343
938 7.51593491942103 -18.0088567878125
939 7.53913626635762 -18.011140398503
940 7.56579683590092 -18.0116143815983
941 7.58914742301381 -18.0153623989031
942 7.6130803787636 -18.0196810898177
943 7.63538096203357 -18.0213852285059
944 7.6599275481936 -18.0265096343769
945 7.68898555362926 -18.0323380475246
946 7.70917419729472 -18.0349896555304
947 7.73733496886414 -18.0402229738587
948 7.75627177439586 -18.0477711822574
949 7.77966005325639 -18.0529536163304
950 7.81292249227574 -18.0557070305553
951 7.8320697128858 -18.0624652355754
952 7.86016903749031 -18.0677609804532
953 7.89931571179811 -18.0737829029864
954 7.92417784414797 -18.0826588736479
955 7.95028110868254 -18.0845763602929
956 7.95693847115297 -18.0946198226493
957 7.99802317574922 -18.1026704529393
958 8.01077143745891 -18.1111442437377
959 8.06062690756276 -18.1250641294943
960 8.10554438147932 -18.1305183071945
961 8.13800476435371 -18.1433693831252
962 8.16670133157317 -18.1503099364362
963 8.19475918692828 -18.1595842831622
964 8.22737874157645 -18.1701666592764
965 8.26665123389064 -18.1814318612364
966 8.28809440545192 -18.1914738473071
967 8.32610898678501 -18.2030601673498
968 8.34961094613166 -18.2172446168666
969 8.39074295076324 -18.2326705351782
970 8.41989316735213 -18.2447442965228
971 8.45644013068345 -18.2584428839163
972 8.48865052045777 -18.2719356261058
973 8.51930546445219 -18.2904702764484
974 8.55244125754503 -18.3009329845138
975 8.58959527349903 -18.3161296967185
976 8.60893020390187 -18.3244371580018
977 8.65671406262162 -18.3445303862248
978 8.68056827926469 -18.3509062793072
979 8.71590976629843 -18.3619824062051
980 8.75350094289738 -18.3741683576921
981 8.78888769806487 -18.3880719813131
982 8.82311122387147 -18.3996371259216
983 8.85619095096042 -18.4133639288469
984 8.87763308571117 -18.4241746146478
985 8.92242706354357 -18.4416720254679
986 8.95364743491108 -18.4483863452546
987 8.98413173326002 -18.4666061956759
988 9.03134293900398 -18.4777782719355
989 9.06129243994509 -18.4940718479467
990 9.10100982740879 -18.5090761511233
991 9.12742394202705 -18.5261352647642
992 9.15816830739096 -18.5379031548335
993 9.20561484188133 -18.5541220938773
994 9.24315271090092 -18.5663553133674
995 9.27292052431448 -18.5733315831541
996 9.30832189879019 -18.5908665314874
997 9.33070063595647 -18.6064392392053
998 9.38189425131728 -18.6246461239865
999 9.41275940780517 -18.638837949145
1000 9.45267638737391 -18.6610398203195
