Time Input_psi Output_deg
133 13.7934247922234 -19.9613835646968
134 13.7798762915722 -20.0184210699568
135 13.764132565305 -20.0689024538088
136 13.7496576557609 -20.124313385122
137 13.7382822890702 -20.1868404045343
138 13.7222179481643 -20.2462423657111
139 13.7115236325931 -20.2882058214639
140 13.6968485063018 -20.3382010918562
141 13.6797324870029 -20.3857577809936
142 13.6646014849332 -20.4434903965403
143 13.6473257251376 -20.4830595273947
144 13.6316349405136 -20.5313612513422
145 13.6190001987816 -20.566930360493
146 13.604944993599 -20.6073821482172
147 13.5850050111911 -20.6373038661494
148 13.5674594358193 -20.6740468403327
149 13.5546045136544 -20.7190398810124
150 13.5370901834071 -20.7641515775205
151 13.5160975158232 -20.796818903279
152 13.5007452711435 -20.8174335231476
153 13.4861703306043 -20.8571162668049
154 13.465207767198 -20.8966287419852
155 13.44717715111 -20.9250063105019
156 13.4384825943302 -20.95841192522
157 13.4078205286865 -21.001147009434
158 13.3863026293548 -21.026518222197
159 13.3707684690205 -21.0495816202431
160 13.3546752131324 -21.0759347574326
161 13.3319255904676 -21.1146073441067
162 13.3064328305133 -21.1372836603304
163 13.2897343247686 -21.1573646529207
164 13.2696121416683 -21.1747177014788
165 13.2474336961365 -21.1938180765079
166 13.2254594704289 -21.2181624413287
167 13.2107303051372 -21.2371675839908
168 13.1818184931545 -21.2509606815068
169 13.1584804228723 -21.2675610848976
170 13.1395262448566 -21.2890101734238
171 13.1211314935801 -21.2957975658913
172 13.0925823925535 -21.3101475544031
173 13.0619698785416 -21.3226557917784
174 13.0366804305637 -21.3405894129143
175 13.0184352394832 -21.3504079982111
176 12.9977552671919 -21.3618047876845
177 12.9677245162843 -21.3781761382687
178 12.9419493251145 -21.3912355425692
179 12.9178210314226 -21.398490235165
180 12.8914617212616 -21.4183041861264
181 12.8671167240459 -21.4270514234806
182 12.8424329664237 -21.4432897258166
183 12.8154634258563 -21.4455124814942
184 12.7890940952678 -21.4530203313789
185 12.7660001556183 -21.4586679018807
186 12.7386235696604 -21.4667070060654
187 12.7038405811753 -21.471841611275
188 12.6813991585788 -21.4780120595431
189 12.6587932678878 -21.4848001191916
190 12.6202894392957 -21.4943296644877
191 12.6014681419938 -21.5023198847301
192 12.5661164687061 -21.50970362951
193 12.531925326978 -21.5199165562683
194 12.503790967967 -21.5263236918022
195 12.4794064258771 -21.5303254886355
196 12.441452305817 -21.5355681747368
197 12.4110065872853 -21.5383688256209
198 12.3811246171648 -21.5392227915177
199 12.3475971297746 -21.5413103122205
200 12.3204122574829 -21.5417365446687
201 12.2942919939081 -21.5437449503533
202 12.2517347006228 -21.5451972434344
203 12.2259655943608 -21.5471598582123
204 12.1885848626806 -21.5498822314987
205 12.1600263091681 -21.5492613576715
206 12.1140728101877 -21.5496121455777
207 12.0886171038647 -21.5489867798247
208 12.0592778638274 -21.548570670153
209 12.018224833441 -21.5467770000875
210 11.9798727362534 -21.5408237124545
211 11.9520560227745 -21.5367692294936
212 11.9167470443984 -21.5331715430018
213 11.8832321111732 -21.5284770677034
214 11.8626141172532 -21.5261214213777
215 11.8198693270561 -21.5200901235415
216 11.7776888533931 -21.5170238132339
217 11.7390879207464 -21.5137224516765
218 11.7017658166816 -21.504111650361
219 11.6745420548281 -21.4950988513067
220 11.6403210458091 -21.4735051687309
221 11.6131495428764 -21.4613822336861
222 11.551470717431 -21.4360919054751
223 11.5202802048341 -21.41583460759
224 11.4761347833872 -21.3917740802256
225 11.4456673626467 -21.3779355236076
226 11.4046240587432 -21.3516443168417
227 11.3753848686756 -21.3369771553292
228 11.3234926117283 -21.3134301096838
229 11.292991215469 -21.299231770151
230 11.2627806759691 -21.2806290680937
231 11.2191379363796 -21.2539111930602
232 11.1724785221546 -21.2441786811822
233 11.1510700757852 -21.2274448940245
234 11.1081913689422 -21.2065708705314
235 11.061118466107 -21.1882917242257
236 11.0163071024147 -21.15865014412
237 10.9725313692517 -21.1518797813219
238 10.9330287112954 -21.1373000627465
239 10.8971177245813 -21.118796466828
240 10.8690578062267 -21.1017226662098
241 10.8353093028403 -21.0878811188993
242 10.7757731974989 -21.0611884992072
243 10.7430425745628 -21.0465843391919
244 10.6972082882028 -21.0275730497434
245 10.665311814684 -21.0113574344736
246 10.6181206472058 -20.9893762828948
247 10.5706647030502 -20.9681166934117
248 10.5399766547852 -20.9487967476556
249 10.4910417654773 -20.935674212414
250 10.4631161795376 -20.9245240981425
251 10.4226874811058 -20.902965943354
252 10.3652990269874 -20.8796134868958
253 10.3295505492096 -20.8701617899837
254 10.2946952228481 -20.8544205311722
255 10.2524233537939 -20.8371361498733
256 10.2135329000598 -20.8161993505215
257 10.1813052742662 -20.8049226409761
258 10.1246052257651 -20.7811622450383
259 10.086794969849 -20.7712279276886
260 10.0572369654082 -20.7629144448927
261 9.99684359729987 -20.7301675183235
262 9.96795926432509 -20.7115007902781
263 9.91636234602729 -20.6956339983052
264 9.87688153839724 -20.6775065739769
265 9.84881503653861 -20.6616052055256
266 9.79526511499202 -20.6376451471731
267 9.74990624665332 -20.6249757681542
268 9.70392403490734 -20.6064959401867
269 9.66238091457708 -20.5886359945894
270 9.62865433932347 -20.5737158919188
271 9.59056625121752 -20.5562102861192
272 9.54650996826235 -20.5366918501396
273 9.52004524018701 -20.517169010494
274 9.47754222598795 -20.4992331517064
275 9.4219043008131 -20.480330109427
276 9.38852090939646 -20.4610112045625
277 9.36478106377033 -20.4392584154082
278 9.31463412217458 -20.4167491756862
279 9.25802435620226 -20.4003840920215
280 9.22030566904594 -20.3804055537742
281 9.181654828975 -20.3571337326138
282 9.13765654130428 -20.3356489052987
283 9.09785396702074 -20.321718122469
284 9.05892721966518 -20.2974460773813
285 9.02023776732867 -20.2782954965684
286 8.98059227611244 -20.2520427405157
287 8.93654665786392 -20.2331346900275
288 8.89399477826637 -20.2161294766967
289 8.87823669115125 -20.1936446725691
290 8.82448581400911 -20.1723619362411
291 8.78368075736834 -20.1592513377861
292 8.74822713330005 -20.1334060188198
293 8.70554461745844 -20.115522440398
294 8.67898467082751 -20.0965587598215
295 8.63219736080695 -20.0840831945072
296 8.58955158386821 -20.0668999443994
297 8.55605551717331 -20.0452612472285
298 8.53714530285563 -20.0372421683063
299 8.49255599636539 -20.0044314435955
300 8.47133233847295 -19.9950380516588
301 8.41388603769178 -19.973486577224
302 8.38015492748348 -19.9568179709954
303 8.33403901423988 -19.9335813891337
304 8.31005488385234 -19.9144275715078
305 8.26352010872977 -19.893603879212
306 8.22044441989479 -19.8691220884723
307 8.18514441284695 -19.8548769961877
308 8.15989576600092 -19.8390151625573
309 8.12272311821931 -19.8119853075134
310 8.0974144561184 -19.7832125372295
311 8.05778408581357 -19.7410223318428
312 8.03159676857768 -19.7037191665754
313 7.99393429924457 -19.6705891408455
314 7.96068974346273 -19.6302290163658
315 7.93600789153065 -19.5860388860811
316 7.8948395479617 -19.5310465927558
317 7.86674029125579 -19.5003369300334
318 7.83598671779558 -19.4576750670454
319 7.79705395948592 -19.4088922918675
320 7.76811720329914 -19.3567590638629
321 7.74510201899433 -19.3441358784487
322 7.7182548966946 -19.3045549235621
323 7.68702511970192 -19.2265370735847
324 7.64737982237713 -19.1811886444443
325 7.63239879169358 -19.1317819846634
326 7.59361777373777 -19.0425523746735
327 7.55655506814083 -18.9997698112136
328 7.52919622628855 -18.9431097480082
329 7.5064431845681 -18.9014311909246
330 7.48327130009481 -18.8405980375701
331 7.46025754546508 -18.7958285101382
332 7.42123297274245 -18.7283255457565
333 7.39717309677836 -18.7027985762252
334 7.37618763721361 -18.6652522858968
335 7.35425919187474 -18.6148864104251
336 7.33359751682809 -18.5532026802826
337 7.30632195208069 -18.5322722850719
338 7.2730877064831 -18.4742891054486
339 7.2457167073591 -18.4411927487385
340 7.22567706677771 -18.3977729869243
341 7.20548627751711 -18.3607786526528
342 7.18173737609397 -18.3156890603852
343 7.16755799644462 -18.2825885210437
344 7.14788035555004 -18.2405950796955
345 7.12064570122293 -18.2079295505838
346 7.10540815034916 -18.1627752208777
347 7.08067747783507 -18.1335422730847
348 7.06609370727047 -18.0957171265702
349 7.04483833934009 -18.0647110496922
350 7.02813691447633 -18.0172467368729
351 7.01271375542657 -17.9987506899895
352 7.00043959357383 -17.9694733125676
353 6.98439904343186 -17.9382279453038
354 6.96747391197928 -17.9068184997619
355 6.95320589464815 -17.8764032796263
356 6.93544579560601 -17.8382088190715
357 6.91836622720686 -17.8115553218199
358 6.90549021684 -17.7720850139112
359 6.8941062289611 -17.7437480309035
360 6.88468143489464 -17.7185858102596
361 6.87279082185275 -17.687213073344
362 6.8571894333934 -17.6459647385342
363 6.84657452266954 -17.6186885383041
364 6.83559537102158 -17.5854789359228
365 6.82805619167487 -17.5653700520924
366 6.81688414076024 -17.5108524182929
367 6.80883197375389 -17.4888885316675
368 6.79968720314469 -17.4379062388823
369 6.79407871133024 -17.4107352949145
370 6.78566207445326 -17.3732560922612
371 6.77709644127606 -17.3278099718684
372 6.77085103670734 -17.2883767663225
373 6.76699344137031 -17.2522525164622
374 6.76130432493519 -17.2207077143262
375 6.75645777595437 -17.1883291705653
376 6.75293425052926 -17.1448379138691
377 6.74953734232136 -17.1128236037681
378 6.74665907638344 -17.0750115178471
379 6.7443881446554 -17.0441471014559
380 6.74285778415595 -17.0042350428069
381 6.74141741933849 -16.9677925380878
382 6.7408659249004 -16.9263721888856
383 6.74086020574239 -16.8962418936394
384 6.74144337221338 -16.858467815763
385 6.74273511441137 -16.8249028749934
386 6.74430086787906 -16.7912491445061
387 6.74671073565567 -16.7554921932943
388 6.74981958165346 -16.7140440159296
389 6.75259472925707 -16.6823771176507
390 6.75654221941761 -16.645414336136
391 6.7607648615454 -16.6172089686826
392 6.76686971318582 -16.580536568927
393 6.77193203055763 -16.5459539267204
394 6.7782885126269 -16.5092258314959
395 6.78518838893466 -16.4792657623152
396 6.79301009113709 -16.4382096491191
397 6.80033099181138 -16.4190227527888
398 6.80809142722299 -16.3857612133877
399 6.81784579516025 -16.3521614443279
400 6.82510050967776 -16.3249184887931
401 6.83302413633826 -16.3136889346576
402 6.84740087756828 -16.3056113741289
403 6.85925387261804 -16.3023591858408
404 6.86991023104221 -16.3057651319443
405 6.88203113764722 -16.3037302855272
406 6.89625372923423 -16.302894522485
407 6.90883301839848 -16.3032964385803
408 6.91965410264923 -16.30457576384
409 6.93788358814297 -16.3041687173105
410 6.95336554719252 -16.3037393511982
411 6.96756199335142 -16.3037287963041
412 6.98191446235695 -16.30595115878
413 6.99795980930969 -16.3054631911206
414 7.01400410325746 -16.305021081564
415 7.0303012157065 -16.3053593597528
416 7.05173199387326 -16.3058810831315
417 7.06930233174288 -16.3052201196593
418 7.08930932856831 -16.305956501216
419 7.10838441073508 -16.3067861706317
420 7.13081241230434 -16.3065633185083
421 7.15278223359737 -16.3072847277944
422 7.16874717845381 -16.3076313950105
423 7.18797845025998 -16.3073015150335
424 7.21431379624768 -16.3071235204925
425 7.23751658220578 -16.305640485461
426 7.26023988037568 -16.3064167036645
427 7.28458127969234 -16.3069856845515
428 7.30603867246188 -16.3067490320809
429 7.32642321213361 -16.3092426535652
430 7.34829647272095 -16.3105065342144
431 7.38137148162037 -16.3149150235131
432 7.39516391913027 -16.3185740861341
433 7.41696837840419 -16.3200601244827
434 7.45478508955754 -16.322456796353
435 7.48690651245048 -16.3236784251023
436 7.51530922949051 -16.3269057651832
437 7.5364766404801 -16.3292178081525
438 7.56504476603774 -16.3347747401508
439 7.58289621514661 -16.337177867186
440 7.62095246170223 -16.3437934418126
441 7.65376907408722 -16.3491655578721
442 7.68993120422589 -16.3548978922439
443 7.71677720951123 -16.3572489465958
444 7.73546622433911 -16.3662642672565
445 7.77907425094913 -16.3727768154333
446 7.808970317706 -16.379073597121
447 7.84122377815685 -16.3843525920192
448 7.86862299925747 -16.3933151212154
449 7.90153736496441 -16.401191316652
450 7.94027936338363 -16.4119670939342
451 7.96845232852445 -16.4182805023356
452 8.00587363544258 -16.4298147187251
453 8.03853895780631 -16.4383646456808
454 8.07266616140125 -16.4522243575679
455 8.11111390450047 -16.4622044593769
456 8.14696080962413 -16.4717998072228
457 8.18078698915434 -16.4791805921281
458 8.21531471056462 -16.4962678056861
459 8.25363189052642 -16.5081027908009
460 8.29104610375981 -16.5237765520362
461 8.32649810766445 -16.5369233294572
462 8.36265932330283 -16.5538229731831
463 8.40097681990776 -16.5677023573189
464 8.44012152036964 -16.5840875878596
465 8.47576981911187 -16.6007169326862
466 8.51836475762731 -16.6190987056286
467 8.55343956353473 -16.6296232247416
468 8.5850805996252 -16.6489456015485
469 8.61991028653687 -16.6657536442242
470 8.66515249336666 -16.6827346443323
471 8.70334727710194 -16.6900133898556
472 8.74965330003719 -16.7078542050574
473 8.78620553809104 -16.7240796035188
474 8.81825762571789 -16.7438222799727
475 8.85111106826002 -16.7574990062913
476 8.90575608268466 -16.7789248425098
477 8.95126571266469 -16.7918007052523
478 8.98756057614072 -16.8154118234116
479 9.03439794018228 -16.8310312248571
480 9.06299837250604 -16.8414174961305
481 9.10847937186512 -16.8593907084485
482 9.15790450291522 -16.8859199804859
483 9.19509138378946 -16.9005946430728
484 9.23234742080286 -16.9211417461388
485 9.27961707962259 -16.9371720980131
486 9.31316372625479 -16.9562160867248
487 9.35912420823182 -16.9733628912487
488 9.40154084027069 -16.9959023696629
489 9.45340199829585 -17.0119221744302
490 9.48888126242975 -17.0242152652748
491 9.53222394137836 -17.04474555029
492 9.58663788735737 -17.0700652554634
493 9.62859310812767 -17.0827122460781
494 9.66778235916833 -17.1048745090677
495 9.71527717121118 -17.1256217813955
496 9.74110115053911 -17.1519618293956
497 9.78305660971711 -17.1712986136383
498 9.83137390452251 -17.1988786229895
499 9.88052852062558 -17.2210963083872
500 9.91789338754005 -17.2480809438062
501 9.96125652283815 -17.2672442347876
502 10.0197189316966 -17.2883449830174
503 10.0594775629893 -17.3196049124218
504 10.101848002084 -17.3413707953803
505 10.1460054368625 -17.3686818395703
506 10.1742447399007 -17.3931919947899
507 10.236111158394 -17.4270436720249
508 10.2793273183759 -17.4545628500858
509 10.3115029588479 -17.4812755522093
510 10.3537608088046 -17.518782311394
511 10.3860413976015 -17.5433248118113
512 10.4438745968235 -17.5836190833569
513 10.4935324457721 -17.6050344476092
514 10.5418110574007 -17.639392239013
515 10.5860885086349 -17.6666970259564
516 10.6282846031177 -17.7036176009543
517 10.6653199841417 -17.720634551664
518 10.7155774330295 -17.7473209364185
519 10.7552515846464 -17.7771875650445
520 10.7919582829622 -17.8127269599285
521 10.8375562616082 -17.8345124781959
522 10.8928469349894 -17.8714601429306
523 10.9324202099953 -17.8986618547222
524 10.9810111404012 -17.9369832286566
525 11.0215856634835 -17.9540134078538
526 11.0647835882203 -17.9872593716959
527 11.104717778463 -18.0122671217364
528 11.1501586095145 -18.0451279545224
529 11.1902952421657 -18.0697137335602
530 11.2336167347914 -18.1026985577368
531 11.2790559743277 -18.1312322510568
532 11.3251776730866 -18.160813841489
533 11.371953387197 -18.1795143201813
534 11.4090240953901 -18.211405831193
535 11.4443818900782 -18.2362588327648
536 11.4967190075207 -18.2793151634509
537 11.5370149673989 -18.3069896264879
538 11.5743912775999 -18.3455342895162
539 11.6127513358009 -18.3713892271538
540 11.6602260347638 -18.4124702043695
541 11.7014421338849 -18.447470102313
542 11.7360822016815 -18.4844501072956
543 11.783031555 -18.5126806259965
544 11.808563850833 -18.5541460666906
545 11.867346427826 -18.5788536837436
546 11.9085823772927 -18.6073375513596
547 11.9475177079286 -18.6416899315784
548 11.987432216224 -18.6841082337848
549 12.0265290559302 -18.712943597389
550 12.061866658601 -18.7486735537051
551 12.1063844131027 -18.7866136011912
552 12.149906294992 -18.8238094836008
553 12.186017906994 -18.858040532369
554 12.2198767505224 -18.8955474243182
555 12.2477731655578 -18.92548475941
556 12.2992867088134 -18.9720889858261
557 12.3335090273608 -18.9975113288625
558 12.3777919242167 -19.0358202771693
559 12.4155587410159 -19.0618638672041
560 12.44381960455 -19.0988501136685
561 12.4754913357401 -19.1372189550457
562 12.5305668744889 -19.182612068441
563 12.5522535659264 -19.2116286346629
564 12.6030502419596 -19.2491725717664
565 12.6359526436826 -19.2732985946763
566 12.6697036767251 -19.3099791325413
567 12.7040420695998 -19.3363068979533
568 12.7487720168419 -19.3648220440627
569 12.7780403310092 -19.3966820895361
570 12.8125954213266 -19.4355509722966
571 12.8407439070459 -19.4691581441164
572 12.8826261931731 -19.4982442304098
573 12.9204237954795 -19.5380482006126
574 12.9537095008944 -19.5727231860693
575 12.9896659475388 -19.6052800096315
576 13.0126231309905 -19.6440800122159
577 13.0571555124936 -19.6917308280017
578 13.0909299167528 -19.7253884396738
579 13.1185522655863 -19.7516753762785
580 13.1596229628923 -19.7957637881611
581 13.1883482539586 -19.8239214928426
582 13.2198599316933 -19.8504207361375
583 13.2521407006841 -19.879325313492
584 13.2801938567544 -19.9031730380247
585 13.3131388093282 -19.9433844538068
586 13.3515313084094 -19.9754794295013
587 13.378845206667 -20.001669658093
588 13.4105415866873 -20.045273170723
589 13.4325176884534 -20.0738506713202
590 13.4707766146104 -20.1130589332111
591 13.4879823953205 -20.1368623036496
592 13.5338460893456 -20.1848699386779
593 13.562649144998 -20.2149793230867
594 13.5911787246014 -20.2642178299294
595 13.6119402487847 -20.274493516845
596 13.6422128332268 -20.3364381719393
597 13.6702791117409 -20.3585027415734
598 13.7023521053212 -20.3915465387991
599 13.735190320069 -20.4278593444538
600 13.7602397987033 -20.4592512058962
601 13.7779447969194 -20.4828308092759
602 13.8103834431909 -20.5183123678027
603 13.8417576684089 -20.550591591506
604 13.8642016243913 -20.5853577741921
605 13.8904004110246 -20.6187087479241
606 13.922882403107 -20.6589406158298
607 13.9443776048415 -20.6887758950108
608 13.9691194631994 -20.7321160614613
609 13.9960674956576 -20.7787919366865
610 14.0205504168148 -20.8403476928485
611 14.0458415985514 -20.8873639958049
612 14.0655820062698 -20.9386636384006
613 14.0896179432606 -21.0074246621269
614 14.116577766275 -21.052811815175
615 14.1381503266583 -21.0911558747053
616 14.1624171793413 -21.1571230977414
617 14.1912342034731 -21.2054050475251
618 14.2131388141585 -21.2756145412599
619 14.2369094588543 -21.3215843014756
620 14.2592117497668 -21.374685006721
621 14.2826629168487 -21.4296983595077
622 14.304709277075 -21.482221121232
623 14.3250557745747 -21.5261580049038
624 14.346756563646 -21.5826831895772
625 14.3675955944899 -21.6237402784406
626 14.3891648800684 -21.6777238831926
627 14.4038969687687 -21.7175054931974
628 14.431517151858 -21.7857406746673
629 14.4506971548558 -21.8286253976947
630 14.4702398625337 -21.8686730418595
631 14.4907063140524 -21.9018239351261
632 14.5119700715895 -21.9590511465963
633 14.534389227609 -22.0003236477188
634 14.5531542284144 -22.047809746293
635 14.5655826233933 -22.0963717411876
636 14.5846579329812 -22.1486715692137
637 14.6085726537647 -22.1858277504493
638 14.6265460563787 -22.2257052695007
639 14.6449949347878 -22.2692490021091
640 14.6625093118809 -22.3093616707913
641 14.6824986233822 -22.3648086825473
642 14.7038007187567 -22.4026905994604
643 14.7160762529138 -22.4550581943798
644 14.7393406442786 -22.5100980162532
645 14.7521227325645 -22.5472960168968
646 14.7727745275508 -22.5970066924664
647 14.790170063201 -22.6329597089111
648 14.8071868761058 -22.6785856506216
649 14.8219512743081 -22.7127903688822
650 14.8432636350365 -22.7586065291579
651 14.859050015474 -22.8016256127803
652 14.875969819565 -22.8509981550828
653 14.8931041313016 -22.8838054010375
654 14.9081505898296 -22.9268634004429
655 14.9205343708634 -22.9593170227552
656 14.9400895585882 -23.0000808061743
657 14.9535721200118 -23.0407744282322
658 14.9725968150968 -23.081766829706
659 14.987940513097 -23.115918258873
660 15.0027247281991 -23.1602865553499
661 15.0215968383878 -23.1946850433172
662 15.0356250536959 -23.2330543477085
663 15.0499651002435 -23.2665718775797
664 15.0649144188552 -23.3082605905502
665 15.0817600185272 -23.3378035068384
666 15.0960885933225 -23.3743557819657
667 15.1098164671523 -23.4087218135589
668 15.1270634255781 -23.4601816987212
669 15.1402931314675 -23.4801329593662
670 15.1531974627216 -23.5157544125619
671 15.1674063103763 -23.5483020259855
672 15.1843865403168 -23.6099840167469
673 15.1972577124757 -23.6283079704634
674 15.2121902745611 -23.6636400853386
675 15.2250729772277 -23.6937540182193
676 15.2407520977295 -23.7517936450306
677 15.2515724607415 -23.7648312858893
678 15.2694541841245 -23.8075627278592
679 15.282932745451 -23.8515977373123
680 15.2982244101054 -23.8786078360707
681 15.3072410413732 -23.9021092759561
682 15.3260971473835 -23.9657166837051
683 15.3381007738246 -23.9963324349047
684 15.3544388057074 -24.0439247005729
685 15.3675449871376 -24.076016502153
686 15.3826862526047 -24.1119487334845
687 15.3968605978278 -24.1379683174084
688 15.4102314583873 -24.1720488418348
689 15.421449521156 -24.2001044137561
690 15.4366802002206 -24.2414910934713
691 15.4525995649408 -24.2755382174058
692 15.4644385320645 -24.312821862044
693 15.4774899422018 -24.349655070383
694 15.4922289726585 -24.3898564761536
695 15.5074911696298 -24.4160476539096
696 15.5175261049988 -24.4566311693377
697 15.533506441432 -24.4815658837853
698 15.5471236084809 -24.5096963151154
699 15.5644445022216 -24.5548592430069
700 15.5784025847307 -24.5865357517477
701 15.5911678167599 -24.6137402965657
702 15.6019358035215 -24.6354960868761
703 15.6200540323525 -24.6796234393912
704 15.6345970407695 -24.7077912169272
705 15.6508384751814 -24.7473166273095
706 15.6643956663848 -24.7814119082523
707 15.6784228263882 -24.8240505542891
708 15.6914702873348 -24.8664735821281
709 15.7058826771962 -24.891730320465
710 15.721447557734 -24.9356675051218
711 15.738278118198 -24.9549154969403
712 15.7531082945435 -24.9848378086336
713 15.7699631980965 -25.0246188758743
714 15.7831671620262 -25.0560125048997
715 15.7968903910225 -25.0793892585418
716 15.8110428289728 -25.1149899836015
717 15.82640738238 -25.1519349614201
718 15.8358312283344 -25.1613248973005
719 15.8577208308772 -25.2137783585742
720 15.8746618161539 -25.2391402766778
721 15.8885595419275 -25.2677798720481
722 15.9071632700504 -25.3047223410025
723 15.9208171935091 -25.3391085398416
724 15.935628149421 -25.376661754868
725 15.9521721115703 -25.4096201606437
726 15.9666021271515 -25.4396457769107
727 15.9811572606917 -25.47522538509
728 15.9970038076045 -25.5139816909205
729 16.0144686722675 -25.5523534365681
730 16.032508653636 -25.5883861070922
731 16.0490255044966 -25.6153552089219
732 16.0665062612313 -25.6575414919585
733 16.0801939867869 -25.6848129766288
734 16.0980155426822 -25.7067846764404
735 16.1156816544728 -25.7492273818102
736 16.134515163513 -25.7731931205295
737 16.1509344887752 -25.8036029632013
738 16.1692186394014 -25.8361467532469
739 16.1832206099129 -25.862581421262
740 16.2022117584489 -25.8898569634249
741 16.2207042581167 -25.9231386152861
742 16.2376987208836 -25.9530559244501
743 16.2578774368162 -25.9867105212279
